1778;ING;1202;1;CALCULO I;6;;;;17:30 -19:20;;;19-04-2018;M-101;PRBA;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1778;ING;1202;1;CALCULO I;6;;;;17:30 -19:20;;;10-05-2018;M-101;PRBA;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1778;ING;1202;1;CALCULO I;6;;;;17:30 -19:20;;;31-05-2018;M-101;PRBA;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1778;ING;1202;1;CALCULO I;6;19:30 -22:20;;;;;;11-06-2018;C-109;PRBA;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1778;ING;1202;1;CALCULO I;6;;;09:30 -12:20;;;;27-06-2018;C-109;PRBA;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;;;;17:30 -19:20;;;;B-25;AYUD;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;;13:30 -15:20;;;;;;C-204;CLAS;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;;;;13:30 -15:20;;;;M-102;CLAS;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;19:30 -22:20;;;;;;26-03-2018;C-203;PRBA;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;;;;17:30 -19:20;;;19-04-2018;B-25;PRBA;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;;;;17:30 -19:20;;;10-05-2018;B-25;PRBA;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;;;;17:30 -19:20;;;31-05-2018;B-25;PRBA;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;19:30 -22:20;;;;;;11-06-2018;C-203;PRBA;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1779;ING;1202;2;CALCULO I;6;;;09:30 -12:20;;;;27-06-2018;C-203;PRBA;CARVAJAL/RAMIREZ JOSE JOAQUIN;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1791;ING;2102;1;CALCULO II;6;;;;17:30 -19:20;;;;B-21;AYUD;BALLESTEROS/VERGARA RAIMUNDO TOMAS;PROGRAMACION,CALCULO I
1791;ING;2102;1;CALCULO II;6;;13:30 -15:20;;;;;;H-105;CLAS;BALLESTEROS/VERGARA RAIMUNDO TOMAS;PROGRAMACION,CALCULO I
1791;ING;2102;1;CALCULO II;6;;;;13:30 -15:20;;;;H-208;CLAS;BALLESTEROS/VERGARA RAIMUNDO TOMAS;PROGRAMACION,CALCULO I
1791;ING;2102;1;CALCULO II;6;19:30 -22:20;;;;;;26-03-2018;B-33;PRBA;BALLESTEROS/VERGARA RAIMUNDO TOMAS;PROGRAMACION,CALCULO I
